label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
Open Hand,0.0,0.0,0.1663462956980756,-0.5329310974780501,0.37538862130886236,-0.9446703604539899,0.5973094275911188,-1.2615179409460864,0.7095146731581072,-1.5579410402915281,0.5800488676357816,-1.0094814885210208,1.0294166959671873,-1.2680817386321699,1.274846034356892,-1.2927210650559882,1.457278413805845,-1.2948905379079862,0.6403051993300538,-0.768120597114086,1.153300723823125,-1.001747418326821,1.452844428010607,-1.0892643552691201,1.657434308116126,-1.129470700330111,0.6808750727400442,-0.43122686814623895,1.1424977725288492,-0.48472128011807014,1.4250015194343182,-0.47509920195747246,1.6478136921107782,-0.4770983337228605,0.6882593222907123,-0.04741074951592465,1.081072447712304,-0.005248771808229405,1.2875040951244434,0.017841949436567816,1.4721324489892984,0.020384637416095898
Open Hand,0.0,0.0,0.10512736021721422,-0.6224405955760054,0.25947670363925784,-1.106030282493752,0.455093326598331,-1.4645069414483516,0.5927246107050832,-1.769483170553069,0.532553057660511,-1.0830455654123994,0.9860433030552801,-1.4496987286582665,1.2493639620931167,-1.563654237077271,1.4510238618885811,-1.6274257276509325,0.6213934103189381,-0.7834987106640314,1.1947446754519282,-0.9607008620791206,1.5086459162327246,-1.0102481094840814,1.7113032681194746,-1.0247835800154683,0.6932871170178546,-0.4113131742810934,1.199424426913205,-0.4216364780687401,1.4877940547694948,-0.40813025167106365,1.6902972803219156,-0.4050529306990302,0.7140646111303829,-0.025228751888774294,1.1192960234710971,-0.001291760881687304,1.3058275590317057,-0.010011704588206868,1.459144776585199,-0.028574167160087094
Open Hand,0.0,0.0,0.23995230347998547,0.36477702803645157,0.5695991134393432,0.5929296407971373,0.8931679449389881,0.6217628410606134,1.1597973073132852,0.5327906844824152,0.9842132668230024,0.04605658754770734,1.320989909563082,-0.10526135410802674,1.5149739830036584,-0.2663789070174418,1.6815609747600788,-0.4197166358628677,0.9681307458681399,-0.25044532118767787,1.346192088929989,-0.4726360201662178,1.5742745974618684,-0.6389802651220624,1.7706250522357987,-0.7844215234480997,0.870147286999185,-0.4946568929010133,1.1886041821298445,-0.7300423131187586,1.3914539679586153,-0.8928289866293765,1.5584221696397265,-1.031375014085614,0.7097056872088088,-0.7185782354865341,0.9379865092593133,-0.9474597431490086,1.0903843760164704,-1.0939959800778827,1.2307600947556576,-1.2163812374607976
Open Hand,0.0,0.0,0.3611514962740093,0.2016118916179534,0.7455450933426546,0.34685558299459773,1.0948531649779947,0.31352622526420876,1.3683628349775563,0.12398916622777446,0.969486197955602,0.570916222836302,1.3619968177947892,0.5444765143433963,1.6139983737391304,0.447529410919159,1.7946740168699375,0.3368862481266199,0.9447207892457827,0.32787593746236576,1.3401423580767604,0.3597398997568209,1.5874149326027398,0.30346348837538045,1.7961455423176025,0.25314254470682035,0.8946840845422288,0.095387499386962,1.246701298730527,0.12362362394928195,1.4609916677694166,0.09743024513830834,1.644150933547916,0.07332268347689709,0.8357920939447787,-0.14031467799653005,1.0910744966940542,-0.13525709568616043,1.2501891140894354,-0.11906273390523116,1.394289396962128,-0.08106763066696966
Open Hand,0.0,0.0,0.4263632064124437,-0.20156953583915524,0.7750173558627926,-0.26178209355067583,1.0352311809549535,-0.43063324429453886,1.2091328503018208,-0.5869650397648366,0.9698020222400947,0.4661853818024942,1.357001902601301,0.41472556448693887,1.566126589245746,0.3305484276826929,1.7334718856320446,0.24689115467050948,0.9035541731961839,0.42847386863116915,1.2817148172151112,0.4639116817737251,1.4976219376491773,0.41277580886505383,1.6573141996523537,0.3460855808519677,0.8281684430845896,0.31662079717036606,1.125787495564875,0.31384078177632607,1.288916947776245,0.28966460365842733,1.4107297874535885,0.22243091627852912,0.758297303250993,0.18333046101678566,0.9478107943440038,0.12659665217092064,1.0457386709647123,0.04853975076816321,1.1125033392103953,-0.06257576869482344
Open Hand,0.0,0.0,0.3175865667054749,0.06235097305746035,0.5662119905804462,-0.17051280799629326,0.7018698216284354,-0.3753432142205309,0.8198209741752569,-0.5341528871275862,0.7128448631834337,-0.6253172642793676,0.9585305260471318,-0.7597645387222899,1.1433250923453318,-0.7575567025696424,1.3033011906765635,-0.7567240280697557,0.6519960530870844,-0.7582223597064808,0.950053224189987,-0.9977634296604839,1.1715236398261544,-1.0696105530599538,1.3658135050609446,-1.1279348041877477,0.5378665756648275,-0.820617889647541,0.8152074920109227,-1.058979053591565,1.031160091026761,-1.104543291703203,1.2200036576964273,-1.129819248182038,0.38503603921435414,-0.8275899067237048,0.5946563104255844,-0.9953671491084074,0.7753891052710313,-1.0566510273739202,0.9544839379910196,-1.096589604178809
Open Hand,0.0,0.0,0.2573718853871057,-0.35003432561059733,0.5280633892362304,-0.64619494263022,0.7009018496485659,-0.9136042729517139,0.7381690460400071,-1.1784868260927992,0.7012312877452644,-0.8451169573272019,1.1239255945174103,-0.9603397220719334,1.3704642726901086,-0.9176117311428271,1.5495093208017061,-0.856233865432195,0.6749027708442487,-0.7379066674768263,1.1486935123714175,-0.8485067190870056,1.448330808119044,-0.8245459571230812,1.674235658466413,-0.7727247260021499,0.643503283635604,-0.5367676190273097,1.1053684962749744,-0.528801532402499,1.375267655927099,-0.4271140508817064,1.584699787610254,-0.33576122475210607,0.6077607150365416,-0.25556404500171537,0.9858176245987661,-0.07930896646299761,1.1812834690658591,0.06134840509032454,1.3466151681048082,0.17788403924610827
Open Hand,0.0,0.0,0.1668627245999122,-0.5403038775374437,0.3525044216112722,-0.944936388044589,0.537997438166212,-1.2767289913109505,0.6745333144685683,-1.5694105246957135,0.6133850976644661,-1.0148956790242567,1.1070334084147115,-1.2094901021369353,1.3504526912284434,-1.1114107412704581,1.5030916521641533,-0.9671070770497687,0.6473711071585752,-0.7621749468568753,1.206086671325425,-0.8077169420801699,1.5053690763190413,-0.6736486206981842,1.6982236677635005,-0.5110206759345903,0.6580151860883833,-0.4233314658002289,1.1670269637833175,-0.26016664942490664,1.4125838210135346,-0.057644404157166304,1.5905011628217096,0.10414408173854221,0.6431639007887203,-0.04786627624929665,0.9558727817626561,0.34314908685584117,1.108543641414471,0.559360386800876,1.2479504021662506,0.7166563800691378
Open Hand,0.0,0.0,0.1815058579544774,-0.5774210234862299,0.3993385241593874,-1.0803857823658713,0.5871623902541934,-1.4908884703071232,0.7198129322498334,-1.83753792658019,0.6529063255632425,-1.0460473188459618,1.1611361852025157,-1.2365540124937964,1.4507642788507649,-1.225465593387837,1.6626813422530955,-1.1546490202177337,0.7086812841725137,-0.7055287644480535,1.3183161612123204,-0.624454144326207,1.653521311173903,-0.4927745626177286,1.8737864528020507,-0.35366373278036983,0.7326158499503512,-0.30117154466578777,1.2343205782908653,-0.08308721066674123,1.4878859363180783,0.09432523960401709,1.6689386418814705,0.23418787763894586,0.7187667911429149,0.09353508918837106,0.9846593602336332,0.39164959377078995,1.0835059743378361,0.5627476069901581,1.175336714342316,0.6927653166779082
Open Hand,0.0,0.0,0.36666159969358475,0.3791273550295849,0.6994411928328269,0.5213696966227389,0.9662702731390173,0.40093622846323446,1.120040967547196,0.22125110929040948,0.9024474262815634,-0.2731747179875831,1.1503003888520011,-0.4327508548925128,1.2869529584559474,-0.5647019772513135,1.4001142548481096,-0.6674224436082202,0.8111658179700159,-0.5848162239174244,1.0884263882501113,-0.8840208437918028,1.2590501195394712,-1.0640994342764212,1.3994871121832613,-1.1689942669156774,0.6579458475429101,-0.7974763447778294,0.8662467070421849,-1.1349468563657858,0.9916820327837201,-1.256361200786369,1.0950537561456886,-1.276826633759251,0.4438689242853135,-0.9606431409044084,0.5611758493626299,-1.2271740185245783,0.653551263767946,-1.2899867802018217,0.7355228687448134,-1.250555079012429
Open Hand,0.0,0.0,0.33657142179585875,0.31571166421954444,0.7286396426792948,0.49203314286191846,1.0812755891267771,0.3292555232265565,1.2040251030411286,-0.008549805928068022,1.0199235724494504,0.0013165992854895859,1.319372071628176,-0.22745798636332215,1.4277686040090287,-0.481764962743518,1.4904185244058032,-0.7386495902917415,0.9620836257121306,-0.2727546464069881,1.2822904949744047,-0.5875372848062963,1.4540110667198891,-0.8646174380411722,1.5815216581978933,-1.1321010134146916,0.8432166775225203,-0.4882158318532659,1.1198745626359305,-0.7979806881859615,1.2800265338327532,-1.0335254056876984,1.3947880076255843,-1.2596409964796942,0.6559200027882571,-0.6960121947524786,0.8498020108957234,-1.0027471110309787,0.9705721317553881,-1.2065953838417744,1.0707147514937976,-1.3967961630895664
Open Hand,0.0,0.0,0.3559550479204893,0.015419457861013881,0.7567194721532033,-0.0008776278853716578,1.087023961539987,-0.2424721820490212,1.2647096944263756,-0.5797381338166453,1.0703037505532125,0.08539332476871749,1.4242972409649715,-0.2673974903927172,1.5264729678637,-0.6623084316151832,1.5424671771058638,-1.0018908625518819,0.9910293954575626,-0.1336440695991325,1.3550176226199842,-0.43772268540510983,1.5049533291946446,-0.7739413458361761,1.5679121854561833,-1.0718128721921132,0.8662416452771581,-0.32440534943452215,1.196973769231937,-0.6014941364077296,1.3511715419491304,-0.8677340448261855,1.4481519597794772,-1.0954064257827554,0.7103028963266415,-0.5210932009651116,0.9294864680643949,-0.7644200884841725,1.052297629644048,-0.9469334323503811,1.1553504207621974,-1.09895132094724
Open Hand,0.0,0.0,0.3152897638695345,0.137896260571949,0.6017665660638596,-0.01394660940781451,0.7683471894038684,-0.18681091133028166,0.8962283756257715,-0.31457131884884826,0.6606347432718569,-0.6406574533567985,0.8411512594440843,-0.8604745486106206,0.9746868874786652,-0.9052731654286298,1.098128659850712,-0.915754265998504,0.5868566234011359,-0.809690869140944,0.8138729403579119,-1.1276381989396487,0.9938911357649345,-1.2450356778570733,1.1626805322263918,-1.3084414559183586,0.4758184183696969,-0.9064818213735295,0.6832161610566956,-1.2159238106138943,0.8559373822130999,-1.2914037661348057,1.020539928444148,-1.3214745496659253,0.32924665539717746,-0.9515939704370106,0.47180810199944023,-1.2347865766669892,0.6256170291452663,-1.3002460271407623,0.7907994290072009,-1.2963141300365209
Open Hand,0.0,0.0,0.26045026014006406,-0.2881137047309815,0.5141846574653877,-0.5434955635978026,0.6750322079834661,-0.7493606254067414,0.7401987236359495,-0.9504771999859606,0.7058054236347926,-0.7945183958096281,1.075252255753735,-0.9185894074717261,1.289084101757179,-0.8723592045709465,1.4489276835481992,-0.8054782628127914,0.6781690480530251,-0.734905941099168,1.1592767922545344,-0.7329521416633515,1.4364882661495273,-0.6027288856016453,1.6350300365784,-0.4532869662004862,0.6473030481672584,-0.5724882214718726,1.1271239733184069,-0.4632610215350365,1.3344194448600897,-0.22625593817847425,1.474746854078784,-0.012642310033408424,0.6138654091229843,-0.33292116051083803,0.9602734327527103,-0.036895642496240354,1.102367407153162,0.1904673765118388,1.2132269099863715,0.38069604600760415
Open Hand,0.0,0.0,0.218211510573099,-0.46843244642673654,0.44208467742359664,-0.8055125888384976,0.6098572833505266,-1.0971762814457984,0.6564655832534557,-1.3795202661137747,0.6616830580664682,-0.9105294622243438,1.1295053995215998,-1.108456501768976,1.3806520817357137,-1.0145194882447603,1.539338856365015,-0.8662702414091878,0.6892770028446913,-0.7244979043099018,1.2659722357962744,-0.7384805968511001,1.524732431394349,-0.5060821660236999,1.6571786151350514,-0.25594759878813744,0.7057365779298336,-0.4219990936179893,1.2286528899750608,-0.25908891198030065,1.4106750288005256,0.01973826778494725,1.5127929367583595,0.2577071982459355,0.7035296663754377,-0.07109720999167722,1.0126527106724212,0.297086868372104,1.1380512888401322,0.5375754052989838,1.2393918792352907,0.7159768758942268
Thumbs Up,0.0,0.0,-0.19378054101639405,-0.6100721101140906,-0.5126790325413044,-1.2566545768889978,-0.6940847868543282,-1.7710264809160092,-0.8404280916030218,-2.134722713952869,-0.7731092740928781,-1.1496545748014964,-1.2020016230444295,-0.8851772279704735,-1.0123989088357062,-0.8154962835234638,-0.8242391165804442,-0.9213649350965911,-0.744988082286629,-0.6670777745142547,-1.2042695861685937,-0.49718631582794026,-1.0072919067585802,-0.45028996757849515,-0.7973470394823451,-0.4922792733766105,-0.711352491437123,-0.1884566852176633,-1.1559674275859875,-0.0920019223432125,-0.9572485484981597,-0.057969735670797294,-0.7431973081309513,-0.09168481185631937,-0.6700095925179671,0.264246368537513,-1.042503910613672,0.28812658839110306,-0.8708682057732501,0.30266769669139754,-0.684009535847616,0.28386927624741637
Thumbs Up,0.0,0.0,-0.12197826730700269,-0.5621105336721521,-0.29979177170955545,-1.102487853122522,-0.34543371655231864,-1.5564881879589711,-0.30284912578377743,-1.9362025804115985,-0.6239360214562377,-1.093576698993082,-0.8938559662111659,-0.909393009219837,-0.7500179906458558,-0.8099128037973263,-0.6166984807331295,-0.8661080623814478,-0.6905911375436407,-0.7232453807292378,-0.9258621254600765,-0.6129667935124948,-0.7791638911797811,-0.5266401575982645,-0.6264364849689424,-0.5300835560844932,-0.726009015198076,-0.33779723309863136,-0.9176658097230923,-0.31288899593144087,-0.7877580182158908,-0.2219624122989969,-0.6460487177875953,-0.21117443967413874,-0.7423394179420904,0.02407889791161918,-0.8911074929238074,-0.02639516438365946,-0.7627237395847567,0.0468494084901652,-0.6430130871972847,0.0821088857410808
Thumbs Up,0.0,0.0,-0.11989406711259482,-0.5399271530727041,-0.28193399053343904,-1.062145135518711,-0.3001513015608716,-1.4912132944412215,-0.19931409167943076,-1.8404112900981249,-0.6132515399496103,-1.1001307913213887,-0.8867134152161806,-0.89618270484152,-0.7382868324327594,-0.7949938454258192,-0.6040269947607935,-0.8540047770039493,-0.6696389749377315,-0.7426867733064487,-0.9114369250003859,-0.6000437563106256,-0.7619167258128755,-0.5244220471206372,-0.6135504193079658,-0.5414659041071598,-0.6953855892530499,-0.36697426629175506,-0.8970784330859672,-0.2928303494847464,-0.7608827033143338,-0.22191951578250513,-0.6217714213239788,-0.23037093240279058,-0.7014534771090989,-0.010121638179192679,-0.8619746657691065,-0.004590322930724004,-0.7265290913428736,0.052534984689440574,-0.6052814237267983,0.0641164460968869
Thumbs Up,0.0,0.0,-0.20635324214899725,-0.42973244574495617,-0.3664499336022596,-0.9215591452290813,-0.4563054139046187,-1.3002880867856503,-0.4836363705393269,-1.6383996889630374,-0.3172747219361684,-1.2177917828248375,-0.7231495817644197,-0.9407161892469268,-0.6354940920761303,-0.7465517665839514,-0.5123197488569174,-0.7808446649583103,-0.2508112929175783,-0.9680359989922961,-0.6995923538477196,-0.6176077934429203,-0.5854244945436282,-0.5100088973616044,-0.4597056204944158,-0.5550334127793172,-0.2130012469507213,-0.6486747820425995,-0.6443143216039344,-0.32253949910629176,-0.5400278756927113,-0.22387412548260638,-0.41452504862595835,-0.2922994070248441,-0.2066602882826053,-0.31773154172834833,-0.568556008242418,-0.05800415603465125,-0.49439717216567713,-0.007016054820623262,-0.38294550578740455,-0.08216250529279132
Thumbs Up,0.0,0.0,-0.2521104444272895,-0.3076916643186288,-0.40680481319698114,-0.7422018430969052,-0.4983693368200763,-1.0559122331201711,-0.583694209760864,-1.33740001662,-0.02269867991370345,-1.1997508504817291,-0.4099830072487413,-0.8393413481500883,-0.3823254732274562,-0.6252434969064682,-0.2503181816663171,-0.6386765879924728,0.15435575921120426,-0.9880153336858355,-0.28958339342648864,-0.5329558169255967,-0.22638345846918434,-0.365132632092737,-0.09700335086008507,-0.39309278360755134,0.2741960752872002,-0.6733426295047427,-0.14873673485952282,-0.2320739933709799,-0.09375554057741914,-0.11227132688924932,0.015564200195365405,-0.15644093107976334,0.34370906579613447,-0.31256290616282567,0.013848657362329922,0.01785632643743352,0.05404516380329219,0.08384943506740679,0.16843268203813683,0.04010273764015039
Thumbs Up,0.0,0.0,-0.233256123682694,-0.17022074659917508,-0.39801293552337486,-0.4930824245712011,-0.5101508032087236,-0.7340017584458834,-0.619265668627336,-0.9123551316201828,-0.20009188073955156,-1.0173374651391918,-0.3327575181576477,-0.8264779304428844,-0.30370929333678465,-0.6031797779892087,-0.23448860738038774,-0.6002586379330935,-0.04424057295329961,-0.9990209065403806,-0.19419711624592562,-0.6945097957382882,-0.20624628759347702,-0.4876806208561035,-0.15185693570683326,-0.5216440652206212,0.08855243310375954,-0.8597146051024077,-0.05816397627573341,-0.5367242504694524,-0.0969414319842677,-0.3673000892477201,-0.05485729674506768,-0.42340654697055113,0.19187472324485877,-0.6780210343345576,0.05910656960515824,-0.3894586353668826,0.014913085442643425,-0.2567092845429468,0.044333115507411404,-0.30136891503368196
Thumbs Up,0.0,0.0,-0.23431273966557525,-0.11831396314675577,-0.4702797974223535,-0.40137789478707997,-0.6442358528860233,-0.582871022153194,-0.7629770191573491,-0.7190718661828439,-0.3244785250768454,-0.9146886227867707,-0.3971712568298725,-0.9057464208545754,-0.3324682308271622,-0.6426921749546431,-0.2767049297381437,-0.6399918945166964,-0.17045635858736063,-0.9853652266125171,-0.23201505730173036,-0.845587402729249,-0.21792693199580104,-0.5444012734481983,-0.18771737946170422,-0.6160559693136928,-0.014930476731685592,-0.9356868866119088,-0.057395821417390684,-0.7766597391015391,-0.08289903879484098,-0.5145946492573372,-0.06420398934153887,-0.5820432025693248,0.12641331824949412,-0.8448776543607133,0.08989248770305083,-0.6820648794714473,0.0358143848692456,-0.49607051408077646,0.03182308238727554,-0.5330898858846905
Thumbs Up,0.0,0.0,-0.32962068482491386,-0.01254581557560893,-0.718565847818668,-0.2553029307370385,-1.0074947987178224,-0.5142221912587369,-1.2127620064411975,-0.6812906560740541,-0.6014278629830335,-0.8905620751186755,-0.5778944756186286,-1.2590224155124854,-0.511947399155459,-0.8691840551381376,-0.5390490976152608,-0.7360001152421611,-0.36716557739419725,-0.9301555992288525,-0.35060510083439345,-1.2473012525045584,-0.30768957911260447,-0.7599922925703029,-0.38747200931952147,-0.7531407968971027,-0.15646529134212478,-0.959983166909207,-0.13615313698232878,-1.2660749427966937,-0.11721461569725637,-0.8168745352271911,-0.18153527676294942,-0.7606707742574558,0.04927040960343901,-0.9760196675125957,0.06853088002792318,-1.2064680749267467,0.0671117162789242,-0.875471766615119,0.0241320037704519,-0.7610964736218557
Thumbs Up,0.0,0.0,-0.4021880949514557,0.018727601964757073,-0.816715639202656,-0.2464416970078568,-1.1254777959746556,-0.48992103629186134,-1.3159218886195967,-0.7032035692605736,-0.7850005270413826,-0.6736502010269176,-0.8595151063544558,-1.0514645031778103,-0.7142142481348821,-0.760482560193789,-0.6667561390305422,-0.5850192778464913,-0.582325332326429,-0.8129558458679745,-0.6445377337867855,-1.1382678252871132,-0.501187125702392,-0.7519424870833215,-0.5107479741799102,-0.6387144313461104,-0.3879197760365314,-0.9125324395848701,-0.4394037792717751,-1.2003653786839537,-0.3203431754636185,-0.8246715040504075,-0.32254190191231796,-0.6911464006100246,-0.18994453968438912,-0.9943724473316261,-0.24167441889963853,-1.244246873503346,-0.17448613479808597,-0.963289505140097,-0.16405937526054776,-0.8230844338292896
Thumbs Up,0.0,0.0,-0.5395842213784751,-0.13090103785065305,-0.9390786913505449,-0.5144026121941679,-1.1903609587302135,-0.9160881889410194,-1.4058596550988558,-1.210583199993812,-0.9800999816096253,-0.502204723205434,-1.0162821877718935,-0.9985803605819285,-0.850096392808159,-0.9535089371862324,-0.7846807111286583,-0.8315712973710644,-0.7314799037617272,-0.68186299972409,-0.7998368195788678,-1.2179305657900894,-0.5919544810737756,-0.9803249504906304,-0.5290255894594993,-0.7320369530556798,-0.5010944376494103,-0.8715460836983199,-0.5760829091869029,-1.2968780043383048,-0.39179457204639,-1.005817495092906,-0.36639631332336464,-0.7603060781461692,-0.3088833135377842,-1.0303273173875553,-0.3877728633292542,-1.3427570972143428,-0.2755990116054122,-1.0972408273179388,-0.24069486440195112,-0.862718221614257
Thumbs Up,0.0,0.0,-0.3435149436063828,-0.1438011414668398,-0.6508339213185638,-0.5408877592229184,-0.8835042388613492,-0.8893834882552469,-1.045427829986631,-1.0995468925125478,-0.4446872561509869,-0.9678851487538519,-0.4648188716082105,-1.3208720394384212,-0.4479536345017656,-0.9331567512198062,-0.42468217268022646,-0.7670568806740424,-0.23081490113716632,-0.9729976780100968,-0.25020267066023955,-1.2819662042963746,-0.27077497646848564,-0.7975858350372239,-0.2686331981987658,-0.714636444918345,-0.029124651996256894,-0.9604540728577825,-0.03447200377200199,-1.272676961299328,-0.07325825605270021,-0.8075720173738966,-0.061374093919080885,-0.6684146287649407,0.17988360498416855,-0.9303010951179931,0.16752111140515552,-1.1686718668564133,0.11508561921170961,-0.8471248450188078,0.11763797495695506,-0.7080214569029306
Thumbs Up,0.0,0.0,-0.2558023639518004,-0.2910472530495353,-0.41507940916734815,-0.6083056554999359,-0.5654252168141396,-0.8139497387906987,-0.6730597047425619,-0.9713232412267119,-0.06982838178222465,-1.0056949534435262,-0.32233006268125874,-1.0522301560901897,-0.2961433458174485,-0.7865004514866546,-0.210074198544733,-0.7219069316476473,0.05618872709210663,-0.9984201655354167,-0.22981397057236577,-0.9447722314178284,-0.21487022921694013,-0.6731988556762576,-0.11030202468891324,-0.6677154690201844,0.15706227390735628,-0.8870268844844479,-0.09993747523933211,-0.8466470587024664,-0.11895992324936741,-0.6055234003428042,-0.023566709023059074,-0.5927274316978647,0.2242464061909705,-0.7354727160890133,0.020417584051711728,-0.6983702860979176,-0.024412494739390753,-0.5499594208583602,0.04719888961025756,-0.5257729270867277
Thumbs Up,0.0,0.0,-0.22379420953345044,-0.4127179279172493,-0.3469965910234723,-0.8535476239607651,-0.4265303426846181,-1.1652721051856925,-0.49311736953689467,-1.4301511338527946,-0.04271166290471891,-1.1958385511210323,-0.390096805558843,-0.9572130837214416,-0.3628545706317354,-0.7689611638048824,-0.25121822974374136,-0.7803621372205949,0.09334558994241564,-0.9956337684300901,-0.3252255934988957,-0.6801012121979291,-0.2776099555129534,-0.5493593533445923,-0.16022854632545575,-0.5911374930931754,0.17730195079221164,-0.7160658739632737,-0.22117446453806183,-0.4429990132336385,-0.18509546636310406,-0.3418022591104415,-0.08320193270838211,-0.3849238036314711,0.2201233382177526,-0.4080080364893189,-0.08561318189800556,-0.20663952052675105,-0.07511517787518772,-0.15734880609946778,0.0104547675654011,-0.2078278505385961
Thumbs Up,0.0,0.0,-0.24626252778566113,-0.5582409141623763,-0.4300398527061557,-1.1129188673184802,-0.5630708035233422,-1.5292151757141426,-0.6673780732475869,-1.8476875251416112,-0.24835686155276931,-1.3193897482439578,-0.7326689979086716,-1.094356780656595,-0.6569453084448716,-0.8584668090514193,-0.5082862834413927,-0.8915303739490241,-0.1679906241717884,-0.9857885930514578,-0.7111895719281188,-0.7359966821449989,-0.5995030408347155,-0.6013032786393926,-0.438991485402013,-0.6423486542717038,-0.1340060989256885,-0.6283107824271552,-0.6514165359227898,-0.3987045068381758,-0.5403929943887884,-0.28861466209198733,-0.3754952408266304,-0.35339612918035657,-0.13083194667604764,-0.27297014632039357,-0.5530358787705927,-0.09739207788950528,-0.4740887123012481,-0.027971768029938494,-0.3278646629237248,-0.07421731604993011
Thumbs Up,0.0,0.0,-0.03860437466563564,-0.5527573023645058,-0.16303029306923317,-1.083248394652539,-0.2609750592659017,-1.525839019554202,-0.3171437165318035,-1.8675935803828247,-0.5077304047835685,-1.1041513041085753,-0.7344793072376405,-0.9919906993786246,-0.6275112321969357,-0.8664779123545656,-0.5098793406487929,-0.8662740760480422,-0.6257699689447581,-0.7800076576334853,-0.7637560395116041,-0.7062483663056376,-0.6543817143328011,-0.5947475815083371,-0.5277187635107161,-0.5488862209742048,-0.6993130232782332,-0.4186753816888923,-0.7823314948669181,-0.40578770849380685,-0.6794166363193013,-0.30085360460805655,-0.5573163635827812,-0.256539746578456,-0.7464681889113127,-0.08766278753592467,-0.7836141910163338,-0.13066785630209327,-0.6705101006191796,-0.04623751473222872,-0.5730471528149904,-0.001335140725111793
Thumbs Up,0.0,0.0,0.1161624609837943,-0.4277096658701847,0.13452627572646247,-0.8467995185318831,0.1555987101079663,-1.1963063695863638,0.2239468259852355,-1.4519548520904089,-0.26786428773988646,-1.089248112612387,-0.2079726884682856,-0.9871894094620215,-0.13521317344226924,-0.8600078945533743,-0.11150886643438157,-0.7886955747496964,-0.4360339672176417,-0.899930208089741,-0.3433187944305648,-0.8149210569797152,-0.2697389709941993,-0.7118263887048836,-0.23954177109798439,-0.6243804601776971,-0.5372754700921188,-0.6515073014013083,-0.4431334245003309,-0.6028924921275292,-0.3616622867556055,-0.5277705558241419,-0.3195927304814525,-0.4543583325613861,-0.5972529016922873,-0.39028318430573133,-0.5131269389436224,-0.37945229205938186,-0.4238582090988895,-0.32914737490080004,-0.37899109272287257,-0.2728229576409767
Thumbs Up,0.0,0.0,0.1635904923911323,-0.5542851457602332,0.19747062373493976,-1.052132169686983,0.23420402919447508,-1.4689237530199848,0.2848859603580112,-1.7757799907032463,-0.3757612749927401,-1.1667855460178096,-0.1863007419035651,-1.0972937950560895,-0.07038364900093126,-0.9658162964667492,-0.038703443974983584,-0.8670618272824117,-0.5134054305890873,-0.8581461785975824,-0.3030121138220671,-0.8012596089640321,-0.1986603764051014,-0.724309831253063,-0.15696905734022434,-0.6258978615772458,-0.5586496822987708,-0.5282338601860864,-0.38734562120991173,-0.5222611085428527,-0.2789568540801629,-0.48252083726192035,-0.23718290867470895,-0.4095967614589778,-0.5575195671889449,-0.22166314981683463,-0.4338745792472746,-0.24912574659535133,-0.32864227159585435,-0.22771552926409205,-0.27198092537452184,-0.1638896797049954
Thumbs Up,0.0,0.0,-0.30417339004325705,-0.2187691764725098,-0.567643997714691,-0.6480678076040823,-0.7658641722166931,-0.9955361367865014,-0.9342152426615796,-1.1955178908510053,-0.36508034536620154,-1.0700116460914786,-0.18428447479995483,-1.444560211646039,-0.20671491861214558,-1.076416539171813,-0.27431904380429895,-0.8955114247565227,-0.1546820913100264,-0.9879642962313753,0.006047825870280971,-1.2797569566808824,-0.07563417800372928,-0.8475641734299197,-0.17575049649031957,-0.7747541378960289,0.024452624846546096,-0.8940513006258957,0.1699495941140877,-1.1472855616712145,0.0788697396480547,-0.75270973701003,-0.014840605917848141,-0.663047173007289,0.1867475906451121,-0.7844781002746528,0.294843209446688,-0.9795118458683904,0.22647347744426874,-0.6918742311237747,0.15396543726242912,-0.5844391146714408
Thumbs Up,0.0,0.0,-0.1353282490381032,-0.5077785114494022,-0.1944224531690469,-1.1318857280522379,-0.2505534113161645,-1.65001962522884,-0.33181244481450145,-1.9862871193039087,0.2025425615875169,-1.2419358600027313,0.5250937663641955,-1.2904519650983886,0.3249997982074998,-1.051399456482241,0.18798632048092043,-1.0331961674908996,0.3316176098248672,-0.9434138862948978,0.6051590440016062,-0.9715575186319834,0.3170936323901877,-0.727743769111591,0.22183279175897225,-0.8285195049638682,0.4213836025651441,-0.6710655815000185,0.650632027032478,-0.6716832898594376,0.3884342493101027,-0.49404703003365297,0.2794544568444649,-0.5667220473648893,0.4830313353705224,-0.4139147191361429,0.67279278428594,-0.41273568553327594,0.46161420876881554,-0.3117159360846562,0.32374965923060234,-0.3425756684138938
